index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,engine_model,SAF,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,original_index,WAR
0,-3.52703857421875,39.1510837360964,11247.12,245.389999788,2024-06-07 09:47:00,34610D,218.8911895751953,11.764090538024902,20.990930557250977,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.396529775109028e-05,0.21766742702261996,1.1241989704005526,0.3474706311236294,0.7997396830624738,0.013362012124011549,0.0006109269635732145,0.00013130497699398157,3.628235539e-05,1450000000000000.0,131.71916684634544,51.2866651538477,0.05003577088180263,0.0010211381812612781,0.0008339295146967106,0.5571488142974257,0.02547350131238729,0.00547495478709269,0.001512846351121814,6.045988981551152e+16,climb,GTF2035,0,0.7653661835821226,21.48192876913232,13.362012124011548,36.28235539,1450000000000000.0,24,0.0
1,-3.52703857421875,39.1510837360964,11247.12,245.389999788,2024-06-07 09:47:00,34610D,218.8911895751953,11.764090538024902,20.990930557250977,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.396529775109028e-05,0.21766742702261996,1.1241989704005526,0.3474706311236294,0.7997396830624738,0.013362012124011549,0.0006109269635732145,0.00013130497699398157,3.628235539e-05,1450000000000000.0,131.71916684634544,51.2866651538477,0.05003577088180263,0.0010211381812612781,0.0008339295146967106,0.5571488142974257,0.02547350131238729,0.00547495478709269,0.001512846351121814,6.045988981551152e+16,climb,GTF2035,0,0.7653661835821226,21.48192876913232,13.362012124011548,36.28235539,1450000000000000.0,24,0.5
2,-3.52703857421875,39.1510837360964,11247.12,245.389999788,2024-06-07 09:47:00,34610D,218.8911895751953,11.764090538024902,20.990930557250977,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.396529775109028e-05,0.21766742702261996,1.1241989704005526,0.3474706311236294,0.7997396830624738,0.013362012124011549,0.0006109269635732145,0.00013130497699398157,3.628235539e-05,1450000000000000.0,131.71916684634544,51.2866651538477,0.05003577088180263,0.0010211381812612781,0.0008339295146967106,0.5571488142974257,0.02547350131238729,0.00547495478709269,0.001512846351121814,6.045988981551152e+16,climb,GTF2035,0,0.7653661835821226,21.48192876913232,13.362012124011548,36.28235539,1450000000000000.0,24,1.0
3,-3.52703857421875,39.1510837360964,11247.12,245.389999788,2024-06-07 09:47:00,34610D,218.8911895751953,11.764090538024902,20.990930557250977,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.396529775109028e-05,0.21766742702261996,1.1241989704005526,0.3474706311236294,0.7997396830624738,0.013362012124011549,0.0006109269635732145,0.00013130497699398157,3.628235539e-05,1450000000000000.0,131.71916684634544,51.2866651538477,0.05003577088180263,0.0010211381812612781,0.0008339295146967106,0.5571488142974257,0.02547350131238729,0.00547495478709269,0.001512846351121814,6.045988981551152e+16,climb,GTF2035,0,0.7653661835821226,21.48192876913232,13.362012124011548,36.28235539,1450000000000000.0,24,1.5
4,-3.52703857421875,39.1510837360964,11247.12,245.389999788,2024-06-07 09:47:00,34610D,218.8911895751953,11.764090538024902,20.990930557250977,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.396529775109028e-05,0.21766742702261996,1.1241989704005526,0.3474706311236294,0.7997396830624738,0.013362012124011549,0.0006109269635732145,0.00013130497699398157,3.628235539e-05,1450000000000000.0,131.71916684634544,51.2866651538477,0.05003577088180263,0.0010211381812612781,0.0008339295146967106,0.5571488142974257,0.02547350131238729,0.00547495478709269,0.001512846351121814,6.045988981551152e+16,climb,GTF2035,0,0.7653661835821226,21.48192876913232,13.362012124011548,36.28235539,1450000000000000.0,24,2.0
5,-3.52703857421875,39.1510837360964,11247.12,245.389999788,2024-06-07 09:47:00,34610D,218.8911895751953,11.764090538024902,20.990930557250977,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.396529775109028e-05,0.21766742702261996,1.1241989704005526,0.3474706311236294,0.7997396830624738,0.013362012124011549,0.0006109269635732145,0.00013130497699398157,3.628235539e-05,1450000000000000.0,131.71916684634544,51.2866651538477,0.05003577088180263,0.0010211381812612781,0.0008339295146967106,0.5571488142974257,0.02547350131238729,0.00547495478709269,0.001512846351121814,6.045988981551152e+16,climb,GTF2035,0,0.7653661835821226,21.48192876913232,13.362012124011548,36.28235539,1450000000000000.0,24,2.5
6,-3.52703857421875,39.1510837360964,11247.12,245.389999788,2024-06-07 09:47:00,34610D,218.8911895751953,11.764090538024902,20.990930557250977,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.396529775109028e-05,0.21766742702261996,1.1241989704005526,0.3474706311236294,0.7997396830624738,0.013362012124011549,0.0006109269635732145,0.00013130497699398157,3.628235539e-05,1450000000000000.0,131.71916684634544,51.2866651538477,0.05003577088180263,0.0010211381812612781,0.0008339295146967106,0.5571488142974257,0.02547350131238729,0.00547495478709269,0.001512846351121814,6.045988981551152e+16,climb,GTF2035,0,0.7653661835821226,21.48192876913232,13.362012124011548,36.28235539,1450000000000000.0,24,3.0
7,-3.52703857421875,39.1510837360964,11247.12,245.389999788,2024-06-07 09:47:00,34610D,218.8911895751953,11.764090538024902,20.990930557250977,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.396529775109028e-05,0.21766742702261996,1.1241989704005526,0.3474706311236294,0.7997396830624738,0.013362012124011549,0.0006109269635732145,0.00013130497699398157,3.628235539e-05,1450000000000000.0,131.71916684634544,51.2866651538477,0.05003577088180263,0.0010211381812612781,0.0008339295146967106,0.5571488142974257,0.02547350131238729,0.00547495478709269,0.001512846351121814,6.045988981551152e+16,climb,GTF2035,0,0.7653661835821226,21.48192876913232,13.362012124011548,36.28235539,1450000000000000.0,24,3.5
8,-3.52703857421875,39.1510837360964,11247.12,245.389999788,2024-06-07 09:47:00,34610D,218.8911895751953,11.764090538024902,20.990930557250977,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.396529775109028e-05,0.21766742702261996,1.1241989704005526,0.3474706311236294,0.7997396830624738,0.013362012124011549,0.0006109269635732145,0.00013130497699398157,3.628235539e-05,1450000000000000.0,131.71916684634544,51.2866651538477,0.05003577088180263,0.0010211381812612781,0.0008339295146967106,0.5571488142974257,0.02547350131238729,0.00547495478709269,0.001512846351121814,6.045988981551152e+16,climb,GTF2035,0,0.7653661835821226,21.48192876913232,13.362012124011548,36.28235539,1450000000000000.0,24,4.0
9,-3.52703857421875,39.1510837360964,11247.12,245.389999788,2024-06-07 09:47:00,34610D,218.8911895751953,11.764090538024902,20.990930557250977,227.00018715699008,65357.73298334281,0.3253882949699539,0.6949412622472588,41.69647573483553,42963.85753826464,604.0286837343859,7.396529775109028e-05,0.21766742702261996,1.1241989704005526,0.3474706311236294,0.7997396830624738,0.013362012124011549,0.0006109269635732145,0.00013130497699398157,3.628235539e-05,1450000000000000.0,131.71916684634544,51.2866651538477,0.05003577088180263,0.0010211381812612781,0.0008339295146967106,0.5571488142974257,0.02547350131238729,0.00547495478709269,0.001512846351121814,6.045988981551152e+16,climb,GTF2035,0,0.7653661835821226,21.48192876913232,13.362012124011548,36.28235539,1450000000000000.0,24,4.5
