index,longitude,latitude,altitude,groundspeed,time,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,tsfc_2020,tsfc_2035_max,fuel_2020,fuel_2035_max,mach,thrust_per_engine,EI_nox_py,EI_nvpm_mass_py,EI_nvpm_number_py,original_index,WAR,water_injection_kg_s,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,WAR_gsp,EI_nox_p3t3_wi,EI_nvpm_number_p3t3_meem
0,4.194501604352679,52.07244873046875,2545.08,148.159999872,2024-06-07 11:34:00,34610D,270.6645812988281,9.935362815856934,2.5195155143737797,144.94865948216753,62365.059678667145,0.1436190274429234,0.1533352509218155,9.200115055308933,6552.6842978551285,-995.3763665866114,0.0020449421327672,0.7426024407484337,0.4911533146731759,0.0766676254609077,0.10713919915107,0.0053422247330183,0.027554632150163,0.0005149221154391,6.827410496395771e-06,5061943945893720.0,29.06316345972092,11.316141518029989,0.0110401380663707,0.00022530894013,0.0001840023011061,0.0491490821950863,0.2535057860882147,0.004737342706563,6.281296209666497e-05,4.657046670574672e+16,descent,GTF2035,0,43031,1.237,3.16,3.16,6.59461343149107,30.70817914090872,26.716115852590587,0.20118544581846,0.1750313378620602,0.4394967738665872,3.276342148927564,5.342224733018399,6.827410496395771,5061943945893720.0,131,0.0,0.0,6.66531869725595,586.135784531809,1143.55967750826,0.204494213277,0.0152957279103658,0.101082151956916,3.2772833252277,6.59503537446342,0.20449421327672002,7.128260316764695,2752395043788949.0
1,4.194501604352679,52.07244873046875,2545.08,148.159999872,2024-06-07 11:34:00,34610D,270.6645812988281,9.935362815856934,2.5195155143737797,144.94865948216753,62365.059678667145,0.1436190274429234,0.1533352509218155,9.200115055308933,6552.6842978551285,-995.3763665866114,0.0020449421327672,0.7426024407484337,0.4911533146731759,0.0766676254609077,0.10713919915107,0.0053422247330183,0.027554632150163,0.0005149221154391,6.827410496395771e-06,5061943945893720.0,29.06316345972092,11.316141518029989,0.0110401380663707,0.00022530894013,0.0001840023011061,0.0491490821950863,0.2535057860882147,0.004737342706563,6.281296209666497e-05,4.657046670574672e+16,descent,GTF2035,0,43031,1.237,3.16,3.16,6.59461343149107,30.70817914090872,26.716115852590587,0.20118544581846,0.1750313378620602,0.4394967738665872,3.276342148927564,5.342224733018399,6.827410496395771,5061943945893720.0,131,0.5,0.0194874643020867,6.67074313032162,586.455711389669,1138.56030512709,0.204494213277,0.0154466518730509,0.101983567036707,3.27638119042818,6.588835107013911,2.15324064348539,4.956246520330333,2802048517616477.0
2,4.194501604352679,52.07244873046875,2545.08,148.159999872,2024-06-07 11:34:00,34610D,270.6645812988281,9.935362815856934,2.5195155143737797,144.94865948216753,62365.059678667145,0.1436190274429234,0.1533352509218155,9.200115055308933,6552.6842978551285,-995.3763665866114,0.0020449421327672,0.7426024407484337,0.4911533146731759,0.0766676254609077,0.10713919915107,0.0053422247330183,0.027554632150163,0.0005149221154391,6.827410496395771e-06,5061943945893720.0,29.06316345972092,11.316141518029989,0.0110401380663707,0.00022530894013,0.0001840023011061,0.0491490821950863,0.2535057860882147,0.004737342706563,6.281296209666497e-05,4.657046670574672e+16,descent,GTF2035,0,43031,1.237,3.16,3.16,6.59461343149107,30.70817914090872,26.716115852590587,0.20118544581846,0.1750313378620602,0.4394967738665872,3.276342148927564,5.342224733018399,6.827410496395771,5061943945893720.0,131,1.0,0.0524605314595421,6.68082526271482,587.006728967503,1130.13344774411,0.204494213277,0.0156991053061692,0.103503650019946,3.27627543527543,6.579510168110271,5.45054735923093,2.5956064169395856,2884952580381145.0
3,4.194501604352679,52.07244873046875,2545.08,148.159999872,2024-06-07 11:34:00,34610D,270.6645812988281,9.935362815856934,2.5195155143737797,144.94865948216753,62365.059678667145,0.1436190274429234,0.1533352509218155,9.200115055308933,6552.6842978551285,-995.3763665866114,0.0020449421327672,0.7426024407484337,0.4911533146731759,0.0766676254609077,0.10713919915107,0.0053422247330183,0.027554632150163,0.0005149221154391,6.827410496395771e-06,5061943945893720.0,29.06316345972092,11.316141518029989,0.0110401380663707,0.00022530894013,0.0001840023011061,0.0491490821950863,0.2535057860882147,0.004737342706563,6.281296209666497e-05,4.657046670574672e+16,descent,GTF2035,0,43031,1.237,3.16,3.16,6.59461343149107,30.70817914090872,26.716115852590587,0.20118544581846,0.1750313378620602,0.4394967738665872,3.276342148927564,5.342224733018399,6.827410496395771,5061943945893720.0,131,1.5,0.0854335986169974,6.69217199593767,587.578353193154,1121.79703740121,0.204494213277,0.015950381866767,0.105034171490341,3.27647399206727,6.57161827832964,8.747854074976459,1.3967911924107423,2959050616516024.0
4,4.194501604352679,52.07244873046875,2545.08,148.159999872,2024-06-07 11:34:00,34610D,270.6645812988281,9.935362815856934,2.5195155143737797,144.94865948216753,62365.059678667145,0.1436190274429234,0.1533352509218155,9.200115055308933,6552.6842978551285,-995.3763665866114,0.0020449421327672,0.7426024407484337,0.4911533146731759,0.0766676254609077,0.10713919915107,0.0053422247330183,0.027554632150163,0.0005149221154391,6.827410496395771e-06,5061943945893720.0,29.06316345972092,11.316141518029989,0.0110401380663707,0.00022530894013,0.0001840023011061,0.0491490821950863,0.2535057860882147,0.004737342706563,6.281296209666497e-05,4.657046670574672e+16,descent,GTF2035,0,43031,1.237,3.16,3.16,6.59461343149107,30.70817914090872,26.716115852590587,0.20118544581846,0.1750313378620602,0.4394967738665872,3.276342148927564,5.342224733018399,6.827410496395771,5061943945893720.0,131,2.0,0.1184066657744528,6.70219218240981,588.121524021227,1113.57681216988,0.204494213277,0.0162026488614596,0.106546747506661,3.27644245023762,6.562464639541945,12.045160790721999,0.8161007497528066,3033277919307474.0
5,4.194501604352679,52.07244873046875,2545.08,148.159999872,2024-06-07 11:34:00,34610D,270.6645812988281,9.935362815856934,2.5195155143737797,144.94865948216753,62365.059678667145,0.1436190274429234,0.1533352509218155,9.200115055308933,6552.6842978551285,-995.3763665866114,0.0020449421327672,0.7426024407484337,0.4911533146731759,0.0766676254609077,0.10713919915107,0.0053422247330183,0.027554632150163,0.0005149221154391,6.827410496395771e-06,5061943945893720.0,29.06316345972092,11.316141518029989,0.0110401380663707,0.00022530894013,0.0001840023011061,0.0491490821950863,0.2535057860882147,0.004737342706563,6.281296209666497e-05,4.657046670574672e+16,descent,GTF2035,0,43031,1.237,3.16,3.16,6.59461343149107,30.70817914090872,26.716115852590587,0.20118544581846,0.1750313378620602,0.4394967738665872,3.276342148927564,5.342224733018399,6.827410496395771,5061943945893720.0,131,2.5,0.1513797329319081,6.71230236961553,588.662834214306,1105.4544144343,0.204494213277,0.016454753226193,0.108057105967591,3.27641805876475,6.553521946289358,15.34246750646753,0.530411447149604,3107483527506909.5
6,4.194501604352679,52.07244873046875,2545.08,148.159999872,2024-06-07 11:34:00,34610D,270.6645812988281,9.935362815856934,2.5195155143737797,144.94865948216753,62365.059678667145,0.1436190274429234,0.1533352509218155,9.200115055308933,6552.6842978551285,-995.3763665866114,0.0020449421327672,0.7426024407484337,0.4911533146731759,0.0766676254609077,0.10713919915107,0.0053422247330183,0.027554632150163,0.0005149221154391,6.827410496395771e-06,5061943945893720.0,29.06316345972092,11.316141518029989,0.0110401380663707,0.00022530894013,0.0001840023011061,0.0491490821950863,0.2535057860882147,0.004737342706563,6.281296209666497e-05,4.657046670574672e+16,descent,GTF2035,0,43031,1.237,3.16,3.16,6.59461343149107,30.70817914090872,26.716115852590587,0.20118544581846,0.1750313378620602,0.4394967738665872,3.276342148927564,5.342224733018399,6.827410496395771,5061943945893720.0,131,3.0,0.1843528000893635,6.72253470197918,589.2028552063,1097.42833625838,0.204494213277,0.0167064129388458,0.109564122018144,3.27640073164609,6.544823677468741,18.63977422221307,0.3831899408938848,3181465795957563.0
7,4.194501604352679,52.07244873046875,2545.08,148.159999872,2024-06-07 11:34:00,34610D,270.6645812988281,9.935362815856934,2.5195155143737797,144.94865948216753,62365.059678667145,0.1436190274429234,0.1533352509218155,9.200115055308933,6552.6842978551285,-995.3763665866114,0.0020449421327672,0.7426024407484337,0.4911533146731759,0.0766676254609077,0.10713919915107,0.0053422247330183,0.027554632150163,0.0005149221154391,6.827410496395771e-06,5061943945893720.0,29.06316345972092,11.316141518029989,0.0110401380663707,0.00022530894013,0.0001840023011061,0.0491490821950863,0.2535057860882147,0.004737342706563,6.281296209666497e-05,4.657046670574672e+16,descent,GTF2035,0,43031,1.237,3.16,3.16,6.59461343149107,30.70817914090872,26.716115852590587,0.20118544581846,0.1750313378620602,0.4394967738665872,3.276342148927564,5.342224733018399,6.827410496395771,5061943945893720.0,131,3.5,0.2173258672468188,6.732863402828,589.741092409452,1089.49723908994,0.204494213277,0.0169577242070551,0.111068147037504,3.27638964778728,6.5363418620478475,21.9370809379586,0.3033499846832506,3255265314216213.5
8,4.194501604352679,52.07244873046875,2545.08,148.159999872,2024-06-07 11:34:00,34610D,270.6645812988281,9.935362815856934,2.5195155143737797,144.94865948216753,62365.059678667145,0.1436190274429234,0.1533352509218155,9.200115055308933,6552.6842978551285,-995.3763665866114,0.0020449421327672,0.7426024407484337,0.4911533146731759,0.0766676254609077,0.10713919915107,0.0053422247330183,0.027554632150163,0.0005149221154391,6.827410496395771e-06,5061943945893720.0,29.06316345972092,11.316141518029989,0.0110401380663707,0.00022530894013,0.0001840023011061,0.0491490821950863,0.2535057860882147,0.004737342706563,6.281296209666497e-05,4.657046670574672e+16,descent,GTF2035,0,43031,1.237,3.16,3.16,6.59461343149107,30.70817914090872,26.716115852590587,0.20118544581846,0.1750313378620602,0.4394967738665872,3.276342148927564,5.342224733018399,6.827410496395771,5061943945893720.0,131,4.0,0.2502989344042742,6.74095601832617,590.270611853518,1081.90803048428,0.204494213277,0.0172187338372855,0.112578327937013,3.27665742879087,6.524787632507836,25.23438765370414,0.2582844835789674,3332862918219758.5
9,4.194501604352679,52.07244873046875,2545.08,148.159999872,2024-06-07 11:34:00,34610D,270.6645812988281,9.935362815856934,2.5195155143737797,144.94865948216753,62365.059678667145,0.1436190274429234,0.1533352509218155,9.200115055308933,6552.6842978551285,-995.3763665866114,0.0020449421327672,0.7426024407484337,0.4911533146731759,0.0766676254609077,0.10713919915107,0.0053422247330183,0.027554632150163,0.0005149221154391,6.827410496395771e-06,5061943945893720.0,29.06316345972092,11.316141518029989,0.0110401380663707,0.00022530894013,0.0001840023011061,0.0491490821950863,0.2535057860882147,0.004737342706563,6.281296209666497e-05,4.657046670574672e+16,descent,GTF2035,0,43031,1.237,3.16,3.16,6.59461343149107,30.70817914090872,26.716115852590587,0.20118544581846,0.1750313378620602,0.4394967738665872,3.276342148927564,5.342224733018399,6.827410496395771,5061943945893720.0,131,4.5,0.2832720015617295,6.74979979143512,590.826048058403,1074.50355481497,0.204494213277,0.017482065716815,0.114106650773581,3.27671344584811,6.513748850762123,28.531694369449667,0.23237837697575497,3411828289281442.0
