,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_nox_impact,accf_issr_co2_impact_conservative,accf_issr_co2_impact_optimistic,accf_issr_contrails_atr20,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_nox_impact,accf_sac_co2_impact_conservative,accf_sac_co2_impact_optimistic,accf_sac_contrails_atr20
0,0,2,461f63,FIN43D,60.37413024902344,25.075630977235992,118.32222212,845.82,-0.1885052760026948,34610D,285.63644,4.7738295,5.939896,110.90836963672662,68612.2071542337,0.29953635195090206,1.259833886742402,87.79096356388455,150.053779269865,2686.1064326119986,0.0063763415780532,91568.03740577509,0.5750227141852655,0.7315913630323713,1.0,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,24.249863334019288,3.482854088264077,0.3273517863793075,75.02591575423843,19.8075353200904,34.83195452781795,1471790184103329.8,38.0404048602107,856.433542894334,1351.75214879655,0.637634157805,0.0205293631796844,0.629916943371201,75.0268896349325,30.6837059609603,30.4892957964876,12.060836948423088,0.874701152524739,1046763675639448.4,0.0027392653844607287,1.5393813167670667e-05,2.8440000000000003,35.8,2023-08-05 21:02:00,0.0063763415780532144,0.5750238121184215,0.0,0,915.6803740577508,0.0063763415780532144,4.7738295,5.939896,0.5750238121184215,1.5986583,0.0,1.1167931542034764,0.0,6727.090235406854,0.9159880604940928,0.40120552467815057,6.5982873598727565,246.94794063292778,0.6481044756969939,inf,0.0,239.48459272369513,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.006235845,5.230456e-07,8564.874,0.62984186,-228.08154,0.0,0.0,1.0,-8.969545995050993e-13,8.946068e-12,2.5125562e-16,0.0,0.0,0.0,7.480000000000003e-16,1.0563772986789755e-13,8.049113402920974e-12,995.7333657922322,1.6666587691870823e-12,1.6080358471642524e-13,1.0720238981095015e-14,0.0,0.006235845,5.230456e-07,8564.874,0.62984186,-228.08154,0.0,0.0,0.0,-8.969545995050993e-13,8.946068e-12,2.5125562e-16,0.0,0.0,0.0,7.480000000000003e-16,1.0563772986789755e-13,8.049113402920974e-12,995.7333657922322,1.6666587691870823e-12,1.6080358471642524e-13,1.0720238981095015e-14,0.0
1,1,3,461f63,FIN43D,60.429134045617054,25.12445722307477,130.668888776,1653.5400000000002,-0.1884997540209516,34610D,282.04852,2.343807,5.672386,139.86790696375564,68524.41619066983,0.3483888642214502,0.879007332533144,66.79997016606252,96.5577470915068,1551.4307482848153,0.0033926562839355,82974.78838491326,0.3643605462407989,0.556666418050521,0.8108615856001851,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,24.74016577746409,3.627089987729091,0.4154448351105868,48.27864569448592,16.439729376175297,24.34054993306392,1507606097186670.5,29.5746072935802,817.280654293081,1213.00449079209,0.339265628394,0.0180233169406305,0.439503666266572,48.2788735457534,24.3852820052109,24.302830853398696,15.26382322256308,0.7389957800380906,613062174673768.1,0.0015214926043397854,7.58079456396022e-06,2.8440000000000003,35.8,2023-08-05 21:03:00,0.0033926562839355777,0.3643610708661495,0.0,1,829.7478838491327,0.0033926562839355777,2.343807,5.672386,0.3643610708661495,1.6342098,0.0,1.0248605522482301,0.0,8544.990800005955,0.7447234338120295,-0.6673732142746063,6.410878928886737,246.59600921990227,0.39688064964493874,inf,0.0,237.46293520948913,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.003315713,6.1073075e-07,16628.059,0.37877896,-229.91011,0.0,0.0,1.0,-8.587915265050885e-13,7.911092e-12,2.5801465e-16,0.0,0.0,0.0,7.479999999999999e-16,9.268591439535041e-14,7.052299979660975e-12,994.8440656828801,5.659060948262552e-13,1.1219537079514486e-13,7.47969138634299e-15,0.0,0.003315713,6.1073075e-07,16628.059,0.37877896,-229.91011,0.0,0.0,0.0,-8.587915265050885e-13,7.911092e-12,2.5801465e-16,0.0,0.0,0.0,7.479999999999999e-16,9.268591439535041e-14,7.052299979660975e-12,994.8440656828801,5.659060948262552e-13,1.1219537079514486e-13,7.47969138634299e-15,0.0
2,2,4,461f63,FIN43D,60.486236572265625,25.02050991716056,151.76111098,2118.36,-0.1880063378998592,34610D,279.29745,2.917063,5.067546,161.47840008705327,68457.61622050375,0.37369422644324973,0.855950588325432,67.00696912962812,87.35727581221,1553.7091343560792,0.0025769897542039,78333.6820030578,0.3237474785053602,0.5583914094135677,0.8400385587761589,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,24.1671812116297,3.562798603374094,0.4819901680442666,43.67793155288312,16.739884444804698,25.40350191768569,1557777701878097.8,29.1105876531273,819.401262684739,1209.39675760553,0.25769897542,0.0177859481157926,0.427975294162716,43.678637906105,24.0625515927771,24.00070202955324,15.102258934487612,0.7464207702269027,578952948609231.2,0.001578741740078847,7.2104066252058e-06,2.8440000000000003,35.8,2023-08-05 21:04:00,0.00257698975420398,0.3237479850945938,0.0,2,783.336820030578,0.00257698975420398,2.917063,5.067546,0.3237479850945938,1.5821486,0.0,0.9770662652547955,0.0,10590.383165001072,0.5754203859833056,-0.8178577990059297,6.292413877293023,246.36880132547023,0.34347865711764036,inf,0.0,236.96560190491653,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0025202848,5.8016604e-07,21267.14,0.3319239,-235.8159,0.0,0.0,1.0000000000000002,-8.367378252353202e-13,7.26268e-12,2.5565863e-16,0.0,0.0,0.0,7.48e-16,8.454090907280845e-14,6.425942341487185e-12,993.9208333546094,5.210121617080201e-13,1.0925243747710509e-13,7.283495831807004e-15,0.0,0.0025202848,5.8016604e-07,21267.14,0.3319239,-235.8159,0.0,0.0,0.0,-8.367378252353202e-13,7.26268e-12,2.5565863e-16,0.0,0.0,0.0,7.48e-16,8.454090907280845e-14,6.425942341487185e-12,993.9208333546094,5.210121617080201e-13,1.0925243747710509e-13,7.283495831807004e-15,0.0
3,3,5,,,60.54089218520622,24.86228326150616,156.5968887536,2583.378890701468,-0.1873924764068769,34610D,276.47736,4.3082447,5.808603,177.58808502896602,68390.60925137413,0.3905437517016367,0.883021093135492,69.86976670576654,85.639748843039,1701.4826449297775,0.0024345897325545,73903.20336720873,0.3610990345292686,0.5822480558813878,0.9025715318146912,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,23.547347598019485,3.4747740090118926,0.5327718479962308,42.819803288882206,17.90019017131806,28.80950639300648,1562268793867026.0,29.7745782759367,827.701255366957,1228.03393098476,0.243458973255,0.0179608678914636,0.441510546567746,42.8198744215195,24.5818046898272,24.522103428599294,14.413426158694287,0.7760018855083463,605943805861707.5,0.0017817044635260336,7.75087370014464e-06,2.8440000000000003,35.8,2023-08-05 21:05:00,0.0024345897325545153,0.3610990723393051,0.0,3,739.0320336720873,0.0024345897325545153,4.3082447,5.808603,0.3610990723393051,1.5080549,0.0,0.9312067994169192,0.0,12087.831524169216,0.4509723047668072,-0.8925379433577679,6.099899169972245,245.9913374331712,0.372857901207143,inf,0.0,236.77796619578302,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0023788386,5.669012e-07,25903.217,0.36605927,-241.11055,0.0,0.0,0.9999999999999999,-8.147386748754401e-13,6.6406147e-12,2.5463613e-16,0.0,0.0,0.0,7.48e-16,7.67390254511087e-14,5.825876101953447e-12,993.0340681816351,5.499449781067481e-13,1.12707682060815e-13,7.513845470721e-15,0.0,0.0023788386,5.669012e-07,25903.217,0.36605927,-241.11055,0.0,0.0,0.0,-8.147386748754401e-13,6.6406147e-12,2.5463613e-16,0.0,0.0,0.0,7.48e-16,7.67390254511087e-14,5.825876101953447e-12,993.0340681816351,5.499449781067481e-13,1.12707682060815e-13,7.513845470721e-15,0.0
4,4,6,,,60.58972609021037,24.6648793684984,161.4326665272,3092.041859706362,-0.1867586171226986,34610D,273.48273,5.452537,7.9961376,190.43132443781377,68320.73948466836,0.40241995407219405,0.857136681979084,68.40975126226444,79.8802909596856,1703.4693816703575,0.0025662810683878,69291.54882889376,0.4551702638312613,0.5700812605188703,0.9126957495897444,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,22.44581998196491,3.3092707144105784,0.5744214745602314,39.94012397991612,17.823937489603583,29.69506732687168,1548964516210565.8,29.0099000637848,827.596041429158,1229.20761882408,0.256628106839,0.0178333025018807,0.428568340989542,39.9401454798428,24.0319111361647,23.97039636177972,14.062285153407856,0.7756226260087787,574756192050485.6,0.0018422996746612298,7.349546769619416e-06,2.8440000000000003,35.8,2023-08-05 21:06:00,0.002566281068387823,0.4551701238135569,0.0,4,692.9154882889376,0.002566281068387823,5.452537,7.9961376,0.4551701238135569,1.4239879,0.0,0.8826587101297377,0.0,12073.289009639417,0.4515150911983963,-0.8922634826216436,5.8335823609538755,245.45134257231933,0.45659442298707015,inf,0.0,236.76065750299537,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0025138154,5.2453805e-07,30978.6,0.45029125,-245.62419,0.0,0.0,1.0,-7.907341124739229e-13,6.0137112e-12,2.5137066e-16,0.0,0.0,0.0,7.48e-16,6.889807341833692e-14,5.222977136306421e-12,992.2408272633845,4.948570160520481e-13,1.0940382895285737e-13,7.293588596857157e-15,0.0,0.0025138154,5.2453805e-07,30978.6,0.45029125,-245.62419,0.0,0.0,0.0,-7.907341124739229e-13,6.0137112e-12,2.5137066e-16,0.0,0.0,0.0,7.48e-16,6.889807341833692e-14,5.222977136306421e-12,992.2408272633845,4.948570160520481e-13,1.0940382895285737e-13,7.293588596857157e-15,0.0
5,5,7,,,60.63855999521452,24.467475475490644,166.2684443008,3600.7048287112566,-0.1861237982866126,34610D,270.3697,6.0409555,9.384895,198.65766640244817,68252.3297334061,0.4114936302837874,0.8294869048687,66.67137288873549,75.7732227518428,1706.3477328553909,0.0024034672349414,64915.7329138443,0.5172755140594871,0.5555947740727958,0.9151096345264044,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.79440605007962,3.216778766665567,0.6026755019260763,37.88688253227367,17.678770218528474,30.492237561836443,1536988181505797.0,28.219379165667,826.745243333794,1225.8463839189,0.240346723494,0.0177085865297616,0.41474345243435,37.8866113759214,23.4204718562557,23.364316487112124,14.008259722104476,0.7725585238534549,544597821072685.25,0.0018400532091472248,6.9455020281900445e-06,2.8440000000000003,35.8,2023-08-05 21:07:00,0.0024034672349414065,0.5172752705846164,0.0,5,649.1573291384431,0.0024034672349414065,6.0409555,9.384895,0.5172752705846164,1.3316193,0.0,0.8364392316176361,0.0,12058.744006481982,0.4520592798614447,-0.8919878964936419,5.548672464773982,244.8488595546615,0.5034606564528529,inf,0.0,236.49653903901063,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0023486896,5.9433086e-07,36045.406,0.4949813,-249.38147,0.0,0.0,1.0,-7.667984002572309e-13,5.4152507e-12,2.567505e-16,0.0,0.0,0.0,7.48e-16,6.143462780197325e-14,4.648452100021291e-12,991.4475863451339,4.256959579204596e-13,1.0587464679420265e-13,7.0583097862801755e-15,0.0,0.0023486896,5.9433086e-07,36045.406,0.4949813,-249.38147,0.0,0.0,0.0,-7.667984002572309e-13,5.4152507e-12,2.567505e-16,0.0,0.0,0.0,7.48e-16,6.143462780197325e-14,4.648452100021291e-12,991.4475863451339,4.256959579204596e-13,1.0587464679420265e-13,7.0583097862801755e-15,0.0
6,6,8,,,60.68739390021867,24.270071582482885,171.1042220744,4109.367797716151,-0.1854880216935904,34610D,267.64044,7.791746,9.052847,203.73849641631224,68185.65836051737,0.41811631130450955,0.776111239905034,62.91063438408817,70.2419280606256,1708.8174781737132,0.0012137145504945,60766.415826467666,0.3083075096982756,0.524255286534068,0.8916063856429559,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.23372136671649,3.1592865284235434,0.621232907804329,35.12166680986695,17.24304040847977,29.78579620899957,1547601445423306.2,26.7809263490683,822.628770887767,1210.0846675837,0.121371455049,0.0174144074215423,0.388055619952517,35.1209640303128,22.2835960224794,22.256582883988816,14.316212347252652,0.7578374255781326,489030342309780.6,0.001756880846263791,6.155617481535181e-06,2.8440000000000003,35.8,2023-08-05 21:08:00,0.0012137145504945138,0.30830780357458587,0.0,6,607.6641582646766,0.0012137145504945138,7.791746,9.052847,0.30830780357458587,1.1833546,0.0,0.7909596606250702,0.0,12044.196548020338,0.45260487494179535,-0.8917111792385032,5.247745228661572,244.1819313339972,0.2922055181489795,inf,0.0,234.71409791833926,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0011857472,6.111807e-07,41158.492,0.28664938,-251.38414,0.0,0.0,0.9999999999999999,-7.426746685826031e-13,4.904107e-12,2.5804936e-16,0.0,0.0,0.0,7.479999999999997e-16,5.510467105882478e-14,4.161432439326038e-12,990.6543454268834,3.404555198679911e-13,9.906184523909143e-14,6.6041230159394276e-15,0.0,0.0011857472,6.111807e-07,41158.492,0.28664938,-251.38414,0.0,0.0,0.0,-7.426746685826031e-13,4.904107e-12,2.5804936e-16,0.0,0.0,0.0,7.479999999999997e-16,5.510467105882478e-14,4.161432439326038e-12,990.6543454268834,3.404555198679911e-13,9.906184523909143e-14,6.6041230159394276e-15,0.0
7,7,9,,,60.736227805222825,24.07266768947513,175.939999848,4618.030766721044,-0.1848512891420105,34610D,264.3774,9.390921,9.884941,204.62437721485944,68122.74772613328,0.4242078027564118,0.750262518002562,61.21629220372662,68.59350096399,1709.4009475564094,0.0011449978443157,56834.51722472721,0.3611908851861447,0.5101357683643885,0.8868149310877386,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,21.364239732438385,3.1801739514266703,0.6277726401526655,34.29593362639248,16.920036219400544,30.84028023175236,1531759341637436.5,26.0314591506363,820.863883805448,1200.64036099494,0.114499784432,0.0173464604875379,0.375131259001281,34.296750481995,21.6258100187519,21.601076832343967,14.836793381688244,0.7515806002768507,467085577372557.1,0.0016267329605991364,5.845527352748626e-06,2.8440000000000003,35.8,2023-08-05 21:09:00,0.0011449978443157673,0.3611917221839437,0.0,7,568.3451722472721,0.0011449978443157673,9.390921,9.884941,0.3611917221839437,1.0694587,0.0,0.7489111505254339,0.0,12029.646667695799,0.45315188063676093,-0.8914333250868327,4.959820842713225,243.51127163367656,0.33158622859737763,inf,0.0,234.2986193685271,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0011205899,5.0968373e-07,46282.246,0.3559522,-250.69318,0.0,0.0,1.0000000000000002,-7.185299138007168e-13,4.3850284e-12,2.5022563e-16,0.0,0.0,0.0,7.480000000000001e-16,4.866270694222656e-14,3.66649856304612e-12,989.8611045086329,2.684925787763106e-13,9.5762547461824e-14,6.384169830788266e-15,0.0,0.0011205899,5.0968373e-07,46282.246,0.3559522,-250.69318,0.0,0.0,0.0,-7.185299138007168e-13,4.3850284e-12,2.5022563e-16,0.0,0.0,0.0,7.480000000000001e-16,4.866270694222656e-14,3.66649856304612e-12,989.8611045086329,2.684925787763106e-13,9.5762547461824e-14,6.384169830788266e-15,0.0
8,8,10,,,60.78506171022698,23.87526379646737,180.7757776216,5126.693735725938,-0.1842136024337312,34610D,261.04877,10.769541,11.597904,204.97328490055705,68061.53143392954,0.42856040183493394,0.734132905046436,60.091448030966845,67.6920874782716,1710.113313413732,0.0012052984572417,53111.21215722206,0.477961999742886,0.5007620669247237,0.888892292496813,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.86131042390908,3.104052458316384,0.6328395978453465,33.84653967013842,16.717508854389717,32.4490509016584,1507589879255463.5,25.3845610271062,819.604683395624,1201.31386227269,0.120529845724,0.0174174923927536,0.367066452523218,33.8460437391358,21.0745866423305,21.04921605469363,14.867171479554669,0.7471383971515687,456605879908638.1,0.0016000783106681342,5.690545049190866e-06,2.8440000000000003,35.8,2023-08-05 21:10:00,0.0012052984572417508,0.47796175211384856,0.0,8,531.1121215722205,0.0012052984572417508,10.769541,11.597904,0.47796175211384856,0.966275,9.5778505e-09,0.708772748333844,0.0,12015.094399064026,0.4537003011554713,-0.8911543282346973,4.670442577255175,242.80149830588775,0.4246977959211193,inf,0.0,234.1454954949718,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0011787649,5.4293076e-07,51387.004,0.45924962,-246.65202,0.0,0.0,1.0,-6.945023147351941e-13,3.903487e-12,2.5278843e-16,0.0,0.0,0.0,7.48e-16,4.271758773195857e-14,3.2089845623153086e-12,989.0652211618639,2.2616990041798137e-13,9.370378431000865e-14,6.246918954000575e-15,0.0,0.0011787649,5.4293076e-07,51387.004,0.45924962,-246.65202,0.0,0.0,0.0,-6.945023147351941e-13,3.903487e-12,2.5278843e-16,0.0,0.0,0.0,7.48e-16,4.271758773195857e-14,3.2089845623153086e-12,989.0652211618639,2.2616990041798137e-13,9.370378431000865e-14,6.246918954000575e-15,0.0
9,9,11,,,60.833895615231135,23.677859903459616,185.6115553952,5635.356704730832,-0.1835749633740291,34610D,257.8202,12.328693,13.662312,205.4126552932975,68001.43998589859,0.43358814966819054,0.764726023787628,62.96284951043119,71.1876266939084,1714.9159250653977,0.0010304784529678,49587.92701339632,0.5124461927817574,0.5246904125869266,0.9527521779402268,climb,15,GTF2035_wi,100,44101.0,1.3714565217391306,2.8440000000000003,0.1896,20.382520808941138,3.036374372830388,0.6381546681644035,35.59359374162282,17.938305222556018,36.28235538999999,1450000000000000.0,25.7596958199492,827.424489559102,1227.46742771425,0.103047845297,0.0180118324623725,0.382363011893814,35.5938133469542,21.2284348465148,21.206581920784338,14.421123168196743,0.7750042414320917,501999931946782.8,0.0017487592527224611,6.41578198769513e-06,2.8440000000000003,35.8,2023-08-05 21:11:00,0.0010304784529678343,0.5124459491499794,0.0,9,495.87927013396325,0.0010304784529678343,12.328693,13.662312,0.5124459491499794,0.85524666,3.6689652e-08,0.6700411280937555,0.0,12000.539775799562,0.45425014071856945,-0.8908741828435482,4.398659583904528,242.0984518232867,0.4411118255767179,inf,0.0,233.59344154484677,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0010046916,7.6016926e-07,56439.098,0.4828625,-240.99635,0.0,0.0,0.9999999999999999,-6.707494848046342e-13,3.4705665e-12,2.6953388e-16,0.0,0.0,0.0,7.48e-16,3.741515539168827e-14,2.7998170391457566e-12,988.268299872564,2.2465536661122714e-13,9.76086508269424e-14,6.5072433884628254e-15,0.0,0.0010046916,7.6016926e-07,56439.098,0.4828625,-240.99635,0.0,0.0,0.0,-6.707494848046342e-13,3.4705665e-12,2.6953388e-16,0.0,0.0,0.0,7.48e-16,3.741515539168827e-14,2.7998170391457566e-12,988.268299872564,2.2465536661122714e-13,9.76086508269424e-14,6.5072433884628254e-15,0.0
