longitude,latitude,altitude,time,icao24,callsign,groundspeed,cos_sza
-71.01115381994913,42.35587944418697,83.82000000000001,2023-02-06 05:00:00,adbb36,NKS2975,72.02222216,-0.8939782450679176
-71.06150540438568,42.33370971679688,701.0400000000001,2023-02-06 05:01:00,adbb36,NKS2975,102.8888888,-0.894123208280087
-71.11520456713299,42.276880296610166,1203.96,2023-02-06 05:02:00,adbb36,NKS2975,152.789999868,-0.8945304552255827
-71.07598593068673,42.20421225337659,2316.48,2023-02-06 05:03:00,adbb36,NKS2975,150.217777648,-0.8950283003196872
-71.01849933003268,42.12930970272775,3063.2400000000002,2023-02-06 05:04:00,adbb36,NKS2975,167.1944443,-0.8955177505449775
-70.94178665515989,42.04761052535752,3467.1000000000004,2023-02-06 05:05:00,adbb36,NKS2975,199.089999828,-0.8960297959317647
-70.85792009220563,41.9575784974179,4259.58,2023-02-06 05:06:00,adbb36,NKS2975,205.7777776,-0.8965772923438647
-70.78041770241475,41.858001708984375,4640.58,2023-02-06 05:07:00,adbb36,NKS2975,227.384444248,-0.8971745860513276
-70.81927632176598,41.74562615863347,5494.02,2023-02-06 05:08:00,adbb36,NKS2975,209.378888708,-0.8979134247664534
-70.9253710369731,41.6669528767214,6134.1,2023-02-06 05:09:00,adbb36,NKS2975,213.49444426,-0.8984245387017741
-71.0350426962209,41.58511404263771,6728.46,2023-02-06 05:10:00,adbb36,NKS2975,218.124444256,-0.8989556095664633
-71.1456724654796,41.50187864141949,7406.64,2023-02-06 05:11:00,adbb36,NKS2975,214.523333148,-0.8994915424736069
-71.25376614657318,41.420196533203125,8191.5,2023-02-06 05:12:00,adbb36,NKS2975,202.691110936,-0.9000075368068908
-71.35638427734375,41.348876953125,8846.82,2023-02-06 05:13:00,adbb36,NKS2975,187.257777616,-0.9004349484168466
-71.466064453125,41.293650481660485,9258.300000000001,2023-02-06 05:14:00,adbb36,NKS2975,187.257777616,-0.9007406977101915
-71.57805009321731,41.23657743809586,9631.68,2023-02-06 05:15:00,adbb36,NKS2975,190.858888724,-0.9010568157230416
-71.6922607421875,41.178497314453125,9871.710000000001,2023-02-06 05:16:00,,,,-0.901377068753501
-71.81088534268468,41.117683022709215,10241.28,2023-02-06 05:17:00,adbb36,NKS2975,198.575555384,-0.901716391236448
-71.92901611328125,41.05769348144531,10553.7,2023-02-06 05:18:00,adbb36,NKS2975,200.118888716,-0.9020441084245717
-72.03810258345169,40.98407810017214,10881.36,2023-02-06 05:19:00,adbb36,NKS2975,209.893333152,-0.9024593879812253
-72.14147394353694,40.90168063923464,10919.460000000001,2023-02-06 05:20:00,adbb36,NKS2975,211.951110928,-0.9029278785444045
-72.24676513671875,40.81732177734375,10927.08,2023-02-06 05:21:00,adbb36,NKS2975,216.581110924,-0.9034057815885574
-72.35101318359375,40.73323059082031,10919.460000000001,2023-02-06 05:22:00,adbb36,NKS2975,214.00888870400001,-0.90387368806824
-72.4552001953125,40.64973449707031,10919.460000000001,2023-02-06 05:23:00,adbb36,NKS2975,214.00888870400001,-0.9043301535256437
-72.55901683460581,40.56552692995233,10942.32,2023-02-06 05:24:00,adbb36,NKS2975,214.523333148,-0.9047843818476023
-72.66307484019887,40.48089496159957,10942.32,2023-02-06 05:25:00,adbb36,NKS2975,216.06666648,-0.9052348755642039
-72.76727294921875,40.39595031738281,10965.18,2023-02-06 05:26:00,adbb36,NKS2975,216.581110924,-0.9056806819222484
-72.87213134765625,40.31016540527344,10965.18,2023-02-06 05:27:00,adbb36,NKS2975,216.06666648,-0.9061262062032123
-72.97219016335225,40.22765078787076,10949.94,2023-02-06 05:28:00,adbb36,NKS2975,203.719999824,-0.9065351209149324
-73.06964111328125,40.14761352539063,10957.560000000001,2023-02-06 05:29:00,adbb36,NKS2975,205.263333156,-0.9069156339361095
-73.1683349609375,40.06581115722656,10972.800000000001,2023-02-06 05:30:00,adbb36,NKS2975,208.34999982,-0.9073029652791507
-73.2679443359375,39.98304748535156,10988.04,2023-02-06 05:31:00,adbb36,NKS2975,210.92222204,-0.9076909390011871
-73.36860988451087,39.89927673339844,10972.800000000001,2023-02-06 05:32:00,adbb36,NKS2975,209.893333152,-0.9080800792523397
-73.46868100373644,39.81587219238281,10972.800000000001,2023-02-06 05:33:00,adbb36,NKS2975,208.34999982,-0.9084583693852988
-73.56719970703125,39.73345223119704,10980.42,2023-02-06 05:34:00,adbb36,NKS2975,207.321110932,-0.9088200178809633
-73.66485595703125,39.65133408368644,10980.42,2023-02-06 05:35:00,adbb36,NKS2975,206.806666488,-0.9091707295534601
-73.76153564453125,39.56977456302966,10995.66,2023-02-06 05:36:00,adbb36,NKS2975,206.292222044,-0.9095084516017183
-73.8592529296875,39.4869581319518,10995.66,2023-02-06 05:37:00,adbb36,NKS2975,206.292222044,-0.9098488754449698
-73.95518427309781,39.40534973144531,11018.52,2023-02-06 05:38:00,adbb36,NKS2975,206.292222044,-0.9101704106872025
-74.05155347741169,39.32304382324219,11026.140000000001,2023-02-06 05:39:00,adbb36,NKS2975,205.263333156,-0.9104897261734948
-74.14708676545519,39.241241455078125,11026.140000000001,2023-02-06 05:40:00,adbb36,NKS2975,202.691110936,-0.9107964124513809
-74.24035113790762,39.161224365234375,11018.52,2023-02-06 05:41:00,adbb36,NKS2975,200.118888716,-0.9110791740589361
-74.33325726052988,39.08125305175781,11010.900000000001,2023-02-06 05:42:00,adbb36,NKS2975,199.089999828,-0.9113530851668739
-74.425745425017,39.00123596191406,11018.52,2023-02-06 05:43:00,adbb36,NKS2975,198.06111094,-0.9116186085785007
