,Unnamed: 0,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
0,0,1,-46.394907633463504,-23.51553706799524,3924.3,e80338,SKX5563,150.732222092,-0.7724088311487793,34610D,278.66312,7.7999487,4.694784,163.28162977263557,72050.86530599192,0.2523823203196501,1.724207860617648,63.86559402825338,114.6813143514244,2759.1399840641493,0.0003415078703481,62250.43576468452,0.0358443461306008,0.5322132835687782,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.4879269231538516,57.341088289075216,17.03800121333303,97.94955223387409,1062418080642308.0,20.4634138449288,806.85421195132,1588.71342624437,0.0341507870348,0.0234341017447287,0.862103930308824,57.3406571757122,36.7884350635607,36.77587581253177,0.03415078703481,1.0,1027218457918560.2,0.03251513392279377,6.467671772079824e-05,3.16,35.8,2023-11-06 03:01:00,0.0003415078703481302,0.035844362158606126,0.0,0,622.5043576468452,0.0003415078703481302,7.7999487,4.694784,0.035844362158606126,0.0,0.0,0.7782253069256921,0.0,9537.146941901803,-0.4305476864931945,-0.9025678310550171,3.8560109805992164,240.5712562263182,0.03779805116796636,inf,0.0,230.35922056203114,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00033368016,-1.5821067e-07,40625.246,0.037845775,-283.36313,0.0,0.0,0.9999999999999999,-8.245793194745773e-13,6.059078e-12,2.236166e-16,0.0,0.0,0.0,7.479999999999999e-16,6.902010127925383e-14,5.234498822752133e-12,1346.9897201789868,9.537146941901803,1.7607655182069708e-11,0.00033368016,-1.5821067e-07,40625.246,0.037845775,-283.36313,0.0,0.0,0.0,-8.245793194745773e-13,6.059078e-12,2.236166e-16,0.0,0.0,0.0,7.479999999999999e-16,6.902010127925383e-14,5.234498822752133e-12,1346.9897201789868,9.537146941901803
1,1,2,-46.47906033497935,-23.552313335871304,4716.780000000001,e80338,SKX5563,159.992222084,-0.7718664551978596,34610D,273.306,12.495596,8.079913,177.87600332251685,71986.99971196367,0.2654570420895653,1.847098936201084,61.340329136774834,118.6174231267526,3132.417765275607,0.0003751750707074,56095.647368712234,0.0546588523724593,0.5111694094731236,0.7073386383731213,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5367227321443272,59.308459497813,16.672169622937425,92.12542359860238,947399503078125.4,21.1917082539386,818.64,1639.79472835943,0.0375175070707,0.0246680232575377,0.923549468100542,59.3087115633763,37.4391356153087,37.42509465277611,0.03751750707074,1.0,1065389247668884.2,0.03540149719917795,6.708006374211493e-05,3.16,35.8,2023-11-06 03:02:00,0.00037517507070747297,0.05465890027198749,0.0,1,560.9564736871223,0.00037517507070747297,12.495596,8.079913,0.05465890027198749,0.0,0.0,0.7150270093311909,0.0,9596.215333846398,-0.42451417959346743,-0.9054212894139861,3.5367144902416525,239.58115557092222,0.05473621926661782,inf,0.0,229.52851050250942,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0003672491,-1.3780713e-07,48869.688,0.05455159,-283.62576,0.0,0.0,0.9999999999999999,-7.755129444816141e-13,5.0947237e-12,2.227147e-16,0.0,0.0,0.0,7.479999999999999e-16,5.712045534696227e-14,4.3192108204965034e-12,1346.8676152631779,9.596215333846398,1.6946009307968677e-11,0.0003672491,-1.3780713e-07,48869.688,0.05455159,-283.62576,0.0,0.0,0.0,-7.755129444816141e-13,5.0947237e-12,2.227147e-16,0.0,0.0,0.0,7.479999999999999e-16,5.712045534696227e-14,4.3192108204965034e-12,1346.8676152631779,9.596215333846398
2,2,3,-46.56394526643573,-23.588763738082665,5615.9400000000005,e80338,SKX5563,159.47777764,-0.7713207005125201,34610D,267.31464,18.895645,9.470785,193.153787165698,71925.6593828269,0.2783772090900693,1.304756492436014,58.44863697865303,80.9172945916362,1816.7878655267568,0.0003407979678346,49718.84686406126,0.0728414548383633,0.4870719748221085,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.5893171001037236,40.458876826438015,16.271637787165584,85.74353095461409,830296462204353.0,15.9914602343172,772.195235896186,1521.17777716434,0.0340797967835,0.0221383369152337,0.652378246218007,40.4586472958181,29.4682590077078,29.458219706295868,0.03407979678346,0.9028644592448604,1325041435806724.5,0.02504471143480605,5.740809477051808e-05,3.16,35.8,2023-11-06 03:03:00,0.00034079796783469894,0.07284145514790026,0.0,2,497.18846864061265,0.00034079796783469894,18.895645,9.470785,0.07284145514790026,0.0,0.0,0.6479488924463725,0.0,9853.913159025033,-0.4250902117609422,-0.9051509884350993,3.190699980225555,238.41456110940848,0.06881805755040353,inf,0.0,228.52620257346024,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0003318987,-1.13151266e-07,58209.766,0.07207727,-283.75665,0.0,0.0,1.0,-7.199373871044635e-13,4.156374e-12,2.1998185e-16,0.0,0.0,0.0,7.480000000000001e-16,4.564165702387588e-14,3.4364365509828476e-12,1346.746592289661,9.853913159025034,6.737597745331968e-12,0.0003318987,-1.13151266e-07,58209.766,0.07207727,-283.75665,0.0,0.0,0.0,-7.199373871044635e-13,4.156374e-12,2.1998185e-16,0.0,0.0,0.0,7.480000000000001e-16,4.564165702387588e-14,3.4364365509828476e-12,1346.746592289661,9.853913159025034
3,3,4,-46.65137093022184,-23.626355833926453,6137.910000000001,,,172.68185170266668,-0.7707570795320169,34610D,263.0283,20.51739,8.916662,201.1011966268568,71867.21074584824,0.2849046204853192,1.199222660492102,57.46461839242065,73.1082019524544,1692.689923956685,0.0005838442672859,46295.246647158914,0.1690276451883762,0.4788718199368387,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6185440718361074,36.55458827162112,16.040098884680408,83.4278110741898,766160422536840.0,14.8685250317085,760.53463276091,1498.18588558153,0.0583844267286,0.0217054870343432,0.599611330246051,36.5541009762272,27.624873346418,27.6087541335902,0.05838442672859,0.8450006677890087,1559504101524953.5,0.022915665464373368,5.5409133628850895e-05,3.16,35.8,2023-11-06 03:04:00,0.0005838442672859649,0.16902762152113657,0.0,3,462.95246647158916,0.0005838442672859649,20.51739,8.916662,0.16902762152113657,0.0,0.0,0.6131636107349994,0.0,10648.381250946317,-0.028444387257436043,-0.9995953765567092,2.998738548653986,237.71815799960902,0.15313625624219263,inf,0.0,228.22236124272337,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00056421506,-5.190069e-09,63693.293,0.1730759,-283.725,0.0,0.0,1.0,-6.873053415807959e-13,3.6373016e-12,2.1679338e-16,0.0,0.0,0.0,7.480000000000001e-16,3.931474419123918e-14,2.9499962160533954e-12,1346.621778654043,10.648381250946317,4.864128159813645e-12,0.00056421506,-5.190069e-09,63693.293,0.1730759,-283.725,0.0,0.0,0.0,-6.873053415807959e-13,3.6373016e-12,2.1679338e-16,0.0,0.0,0.0,7.480000000000001e-16,3.931474419123918e-14,2.9499962160533954e-12,1346.621778654043,10.648381250946317
4,4,5,-46.75574200708161,-23.62904189804854,6625.59,,,185.88592576533333,-0.7705890318119886,34610D,258.88858,22.020441,9.9695635,205.2906069563888,71809.74612745582,0.28999045064477214,1.333738349386918,56.79287852746055,81.071217596672,1858.692196279128,0.0005618608307643,43271.52378881695,0.2209586145769382,0.4732739877288379,0.707338638373121,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6364581177336691,40.53568044127288,15.914602149835313,81.63024608515153,702039279347155.8,15.9070736226625,777.120189124667,1551.01240993426,0.0561860830764,0.0230012339688123,0.666869174693459,40.535608798336,28.9927564580959,28.976475711380083,0.05618608307643,0.9278964680453272,1266104152837230.5,0.02556096490890949,5.989962243166343e-05,3.16,35.8,2023-11-06 03:05:00,0.000561860830764309,0.22095865181038826,0.0,4,432.7152378881695,0.000561860830764309,22.020441,9.9695635,0.22095865181038826,0.0,0.0,0.5822798270673669,0.0,11699.443548113244,0.3434220995131197,-0.939181165465961,2.82290290331775,237.04474414726948,0.1922107714374001,inf,0.0,227.76902639637757,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0005474022,1.4382662e-08,68782.26,0.20416646,-283.5313,0.0,0.0,0.9999999999999998,-6.570387695960568e-13,3.2035691e-12,2.1410425e-16,0.0,0.0,0.0,7.480000000000002e-16,3.406699883969826e-14,2.5465303528819532e-12,1346.6128603582936,11.699443548113244,5.2089236319401015e-12,0.0005474022,1.4382662e-08,68782.26,0.20416646,-283.5313,0.0,0.0,0.0,-6.570387695960568e-13,3.2035691e-12,2.1410425e-16,0.0,0.0,0.0,7.480000000000002e-16,3.406699883969826e-14,2.5465303528819532e-12,1346.6128603582936,11.699443548113244
5,5,6,-46.86345418294269,-23.59291076660156,7162.8,e80338,SKX5563,199.089999828,-0.7708483193588602,34610D,254.34822,23.609188,12.299578,214.28789063562525,71752.95324892836,0.2977178448404842,1.294615188114644,55.834398846448046,77.3979349061604,1712.169700743779,0.0003474432779722,40127.886851424635,0.1936401109478855,0.4652866570537337,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.6702556251215286,38.69868878294194,15.832097151492103,79.49687750305664,647508588571035.5,15.4112502036067,773.766536610647,1549.15732561928,0.0347443277972,0.0230270209554383,0.647307594057322,38.6989674530802,28.1107832102983,28.101019699899407,0.03474432779722,0.9108447306502764,1333187859341241.2,0.024973797666593703,5.9373548707687755e-05,3.16,35.8,2023-11-06 03:06:00,0.00034744327797227103,0.1936400284643392,0.0,5,401.2788685142464,0.00034744327797227103,23.609188,12.299578,0.1936400284643392,0.0,0.0,0.5496168470063568,0.0,12108.452584480177,0.3185508831008655,-0.947905762655581,2.6461368989140928,236.32927783486556,0.16107682388408712,inf,0.0,226.9906767922724,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00034410084,-4.4077105e-08,74267.48,0.18568401,-283.07806,0.0,0.0,1.0,-6.244292385853169e-13,2.7733063e-12,2.1454625e-16,0.0,0.0,0.0,7.480000000000001e-16,2.889794954877219e-14,2.1488771771637183e-12,1346.732823285969,12.108452584480178,4.1685799016191135e-12,0.00034410084,-4.4077105e-08,74267.48,0.18568401,-283.07806,0.0,0.0,0.0,-6.244292385853169e-13,2.7733063e-12,2.1454625e-16,0.0,0.0,0.0,7.480000000000001e-16,2.889794954877219e-14,2.1488771771637183e-12,1346.732823285969,12.108452584480178
6,6,7,-46.975962320963504,-23.55821228027344,7658.1,e80338,SKX5563,206.292222044,-0.7710908985754593,34610D,251.36261,25.192188,12.773018,223.1378990616217,71697.11885008191,0.3043775814539513,1.365999258291934,53.947769212061424,80.180954974918,2004.1485748352345,0.0001134681014091,37395.86563801814,0.0785452923314281,0.4495647434338451,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7020696861794665,40.09045470448908,15.64273923571015,75.83896550771102,604290252679745.4,15.8705961256106,787.740702563126,1587.03742702517,0.0113468101409,0.023906532834107,0.682999629145967,40.090477487459,28.5695811218406,28.566339753504565,0.01134681014091,0.9842362287142048,1014053390848024.8,0.027236487758058002,5.968624808035125e-05,3.16,35.8,2023-11-06 03:07:00,0.00011346810140919086,0.07854536823763841,0.0,6,373.9586563801814,0.00011346810140919086,25.192188,12.773018,0.07854536823763841,0.0,0.0,0.5182810886456463,0.0,12362.382706523455,0.31537134201562644,-0.948968343326195,2.489086805679621,235.65722159569705,0.06343853365818912,inf,0.0,226.00647269872738,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0002103646,-1.3638137e-07,79517.6,0.13201445,-282.74625,0.0,0.0,1.0,-5.932129517064093e-13,2.5152777e-12,2.2152204e-16,0.0,0.0,0.0,7.48e-16,2.5956362428119738e-14,1.9220646456059437e-12,1346.8480295316403,12.362382706523455,4.290627454274315e-12,0.0002103646,-1.3638137e-07,79517.6,0.13201445,-282.74625,0.0,0.0,0.0,-5.932129517064093e-13,2.5152777e-12,2.2152204e-16,0.0,0.0,0.0,7.48e-16,2.5956362428119738e-14,1.9220646456059437e-12,1346.8480295316403,12.362382706523455
7,7,8,-47.09089799360794,-23.52314758300781,8237.220000000001,e80338,SKX5563,207.321110932,-0.7713346896079789,34610D,247.54424,27.571053,12.917055,231.0924892361292,71643.17108086984,0.3101646958071411,1.2557118160851,52.12983242944427,72.5233659291428,1769.446846234293,9.078688276980212e-05,34394.55476608665,0.0843125706430423,0.4344152702453689,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.732683865932569,36.26185568303181,15.37937347401064,72.25834888988861,551827110584654.6,14.6894497524275,777.256221926181,1568.83681931112,0.00907868827698,0.0235841317183023,0.62785590804255,36.2616829645714,26.6219641045894,26.61954739886032,0.0090786882769802,0.9285765759299656,1206051963353679.2,0.02519943859928868,5.719903073063431e-05,3.16,35.8,2023-11-06 03:08:00,9.078688276980216e-05,0.084312539382143,0.0,7,343.9455476608665,9.078688276980216e-05,27.571053,12.917055,0.084312539382143,0.0,0.0,0.48403784122372606,0.0,12525.288811002994,0.3164648412131288,-0.9486042400685067,2.3084783264897624,234.8363259626401,0.06557275602622625,inf,0.0,225.26851016108378,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,8.8977926e-05,-2.0778995e-07,85459.945,0.08032012,-282.7436,0.0,0.0,1.0,-5.578748189388457e-13,2.2543317e-12,2.2695464e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3028895484058072e-14,1.6964569869794143e-12,1346.9644516743629,12.525288811002994,3.2208830032483552e-12,8.8977926e-05,-2.0778995e-07,85459.945,0.08032012,-282.7436,0.0,0.0,0.0,-5.578748189388457e-13,2.2543317e-12,2.2695464e-16,0.0,0.0,0.0,7.480000000000001e-16,2.3028895484058072e-14,1.6964569869794143e-12,1346.9644516743629,12.525288811002994
8,8,9,-47.207303133877815,-23.48748779296875,8747.76,e80338,SKX5563,210.407777596,-0.7715814161082858,34610D,244.62358,29.081886,12.692558,236.4850891755371,71591.04124844041,0.313612945259384,1.178526818226948,50.27715939357473,67.2529171101524,1560.8214838572055,4.978046659846859e-05,31913.2970959831,0.0577140271532692,0.4189763282797894,0.7073386383731213,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.754243908768641,33.62602502567722,15.107677613970472,68.70720939385052,506381786323334.4,13.8039431296611,771.243927305391,1561.25327193783,0.00497804665985,0.0234952239749103,0.589263409113474,33.6264585550762,25.080135849853,25.078887411135906,0.0049780466598468,0.8981079939474621,1292737452613906.0,0.02397293104264805,5.5108744473569755e-05,3.16,35.8,2023-11-06 03:09:00,4.978046659846859e-05,0.057714018590107836,0.0,8,319.1329709598311,4.978046659846859e-05,29.081886,12.692558,0.057714018590107836,0.0,0.0,0.45448107803181814,0.0,12767.491119874136,0.31756288982673087,-0.9482372124130625,2.1526268718950883,234.0809428002978,0.04360695250192372,inf,0.0,224.50299256304967,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,5.851952e-05,-1.86993e-07,90856.586,0.06273582,-282.89148,0.0,0.0,0.9999999999999999,-5.257781298594758e-13,2.096232e-12,2.2535155e-16,0.0,0.0,0.0,7.48e-16,2.1389252844016034e-14,1.5704539455911062e-12,1347.081566111325,12.767491119874135,2.662177822548071e-12,5.851952e-05,-1.86993e-07,90856.586,0.06273582,-282.89148,0.0,0.0,0.0,-5.257781298594758e-13,2.096232e-12,2.2535155e-16,0.0,0.0,0.0,7.48e-16,2.1389252844016034e-14,1.5704539455911062e-12,1347.081566111325,12.767491119874135
9,9,10,-47.32590553977269,-23.451004028320312,9197.34,e80338,SKX5563,214.008888704,-0.7718345689144034,34610D,241.77797,29.315107,12.842211,240.5824549130588,71540.76408904683,0.31596841267027137,1.114503986048572,48.902144102240015,62.9858190482374,1349.08080227503,3.5166554318439825e-05,29850.23293677357,0.0512725294158622,0.4075178675186668,0.7073386383731212,climb,0,GTF1990,0,43031,1.237,3.16,3.16,0,0.7718142695746968,31.49292153642404,14.890206504794,66.06590548501075,467559373806654.7,13.0582149396581,765.214535705913,1554.15015853901,0.00351665543184,0.0234237026119803,0.557251993024286,31.4929095241187,23.7900899894141,23.78925340334209,0.0035166554318439,0.8679775011017156,1397345145134447.0,0.02279946416233091,5.394583210578741e-05,3.16,35.8,2023-11-06 03:10:00,3.5166554318439825e-05,0.051272557398097086,0.0,9,298.5023293677357,3.5166554318439825e-05,29.315107,12.842211,0.051272557398097086,0.0,0.0,0.43010396522632344,0.0,12949.242679689742,0.3186547838849259,-0.9478708396755601,2.0203762724082828,233.40099394631443,0.03766356247729858,inf,0.0,223.86365843455232,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.4416757e-05,-1.6187018e-07,95395.66,0.051420778,-283.15225,0.0,0.0,1.0,-4.987788896766333e-13,1.9679328e-12,2.23415e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0070415897103048e-14,1.4691539155995824e-12,1347.1989572447787,12.94924267968974,2.2398803183094128e-12,3.4416757e-05,-1.6187018e-07,95395.66,0.051420778,-283.15225,0.0,0.0,0.0,-4.987788896766333e-13,1.9679328e-12,2.23415e-16,0.0,0.0,0.0,7.480000000000001e-16,2.0070415897103048e-14,1.4691539155995824e-12,1347.1989572447787,12.94924267968974
