Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,W3_no_water_injection,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,cocip_mean_contrail_altitude,cocip_mean_rhi,cocip_std_rhi,cocip_mean_n_ice_per_m,cocip_std_n_ice_per_m,cocip_mean_r_ice_vol,cocip_mean_width,cocip_mean_depth,cocip_mean_tau_contrail,cocip_mean_tau_cirrus,cocip_max_age,cocip_mean_rf_sw,cocip_mean_rf_lw,cocip_mean_rf_net,cocip_mean_olr,cocip_mean_sdr,cocip_mean_rsr,cocip_contrail_length,cocip_persistent_contrail_length,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
0,0,1,407463.0,BAW680,51.464630126953125,-0.5077465160472912,76.652222156,586.74,-0.3635929484302999,34610D,282.1086,8.372519,8.489636,105.81867152657124,68741.21593837376,0.2904574876304942,1.07141507731866,72.72675811488024,127.1785668208218,1888.680556756433,0.0073690939192172,94472.02900687772,0.89691252438622,0.606056317624002,0.7646219069960337,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,25.280375692298627,3.605762891055148,0.3142760887796848,63.589271694967,15.859550920909664,23.48308532990017,1467133549292485.5,33.9999295797668,837.453307156308,1344.15302122573,0.736909391922,0.0239165513292983,0.53570753865933,63.5892834104109,22.3990294956563,22.235176392509537,16.953389204826813,0.8247426547430858,1086398797660164.0,,,0.0011412413883731,1.6915134756205472e-05,3.0968000000000004,35.8,2023-05-04 23:01:00,0.0073690939192172,0.896913837103741,0.0,0,944.7202900687772,0.0073690939192172,8.372519,8.489636,0.896913837103741,0.35001594,0.0,1.1666198617503911,0.0,6244.71057557348,-0.3973546157043629,-0.9176651401129052,6.321318232081845,246.42458610130316,0.9775248641150804,inf,0.0,244.16368398585155,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.007209229,4.924614e-07,5786.771,0.95269585,-244.64671,0.0,0.0,1.0,-9.47582016534438e-13,8.597858e-12,2.4889806e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0045048036974025e-13,7.65027556151933e-12,1104.0808246085442,6.24471057557348,5.612593591955916e-13,0.007209229,4.924614e-07,5786.771,0.95269585,-244.64671,0.0,0.0,0.0,-9.47582016534438e-13,8.597858e-12,2.4889806e-16,0.0,0.0,0.0,7.479999999999999e-16,1.0045048036974025e-13,7.65027556151933e-12,1104.0808246085442,6.24471057557348,0.0
1,1,2,407463.0,BAW680,51.4423828125,-0.5900697450380221,127.582222112,1165.86,-0.3643724767787966,34610D,279.43396,9.913417,9.016991,133.1910412986536,68668.48918025888,0.3265690213844895,1.356438668720362,90.86677966692692,143.8255468344582,3314.1345038440463,0.0058613908601411,88080.9851588033,0.8191523702043279,0.7572231638910577,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,25.299153108399484,3.646584741461037,0.3974592684106399,71.91310823662836,20.33348836912036,36.28235539,1450000000000000.0,39.7377929747584,878.051615418161,1460.43325120107,0.586139086014,0.026596752318381,0.678219334360181,71.9127734172291,25.5000808460161,25.351485878397465,14.970245638791626,1.0,1047337045501832.8,29.555321099492048,1759315934614430.5,0.0017495167578221,2.5103415685499704e-05,3.0968000000000004,35.8,2023-05-04 23:02:00,0.0058613908601411,0.8191529986838781,0.0,1,880.8098515880331,0.0058613908601411,9.913417,9.016991,0.8191529986838781,0.440154,0.0,1.0981089389109373,0.0,7487.371314157589,-0.9834465679946758,-0.181198366161214,6.201693854479783,246.1922232909752,0.8702146210991537,inf,0.0,241.26215024903644,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00573449,4.7754344e-07,11472.969,0.8494664,-242.78775,0.0,0.0,1.0,-9.187936135778208e-13,7.8586235e-12,2.4774816e-16,0.0,0.0,0.0,7.479999999999999e-16,9.121354141805353e-14,6.939830251296874e-12,1104.456764403411,7.487371314157589,9.88139742573669e-13,0.00573449,4.7754344e-07,11472.969,0.8494664,-242.78775,0.0,0.0,0.0,-9.187936135778208e-13,7.8586235e-12,2.4774816e-16,0.0,0.0,0.0,7.479999999999999e-16,9.121354141805353e-14,6.939830251296874e-12,1104.456764403411,7.487371314157589,0.0
2,2,3,407463.0,BAW680,51.3767720885196,-0.60943603515625,148.674444316,2179.32,-0.3659890637599925,34610D,273.31018,8.367208,10.552266,155.0601514558611,68577.62240059196,0.3493872279106412,1.430609137459842,86.1884506271019,139.4003028318378,3247.370477509979,0.0041985443552001,77740.93610102212,0.8474156263767534,0.7182370885591826,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,19.91206903781995,2.9032086506138968,0.4678746458631865,69.70022183399793,20.424578963556108,36.28235539,1450000000000000.0,39.7602326842084,889.403208430455,1550.26097013397,0.41985443552,0.0280266603171979,0.715304568729921,69.7001514159189,25.5222905845471,25.4155821356374,11.842802118245151,1.0,1043772818011494.0,27.491929308693223,1660948449701054.5,0.0028585498179182,2.5017985417686745e-05,3.0968000000000004,35.8,2023-05-04 23:03:00,0.0041985443552001,0.8474165865228167,0.0,2,777.4093610102212,0.0041985443552001,8.367208,10.552266,0.8474165865228167,0.45646557,7.33487e-07,0.9909150086669284,0.0,9260.126126310186,-0.8537826424343427,0.5206296183255725,5.657547635105804,245.082263868029,0.8486496599146709,inf,0.0,239.87898582178,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0041080564,6.10589e-07,21420.166,0.8232376,-241.95738,0.0,0.0,1.0,-8.684882950921857e-13,6.477884e-12,2.5800372e-16,0.0,0.0,0.0,7.480000000000001e-16,7.392815281615087e-14,5.609396083711575e-12,1105.432182385371,9.260126126310189,1.3763665751697138e-12,0.0041080564,6.10589e-07,21420.166,0.8232376,-241.95738,0.0,0.0,0.0,-8.684882950921857e-13,6.477884e-12,2.5800372e-16,0.0,0.0,0.0,7.480000000000001e-16,7.392815281615087e-14,5.609396083711575e-12,1105.432182385371,9.260126126310189,0.0
3,3,4,407463.0,BAW680,51.306060791015625,-0.5404828045819272,162.564444304,3169.92,-0.3678972209401613,34610D,267.7816,7.078304,10.847583,183.5568829502863,68491.43394996486,0.3998049284386935,0.931833465934632,72.39772950542292,87.7711269069062,1325.433753830659,0.0019691490379365,68606.54157738572,0.5579448890025592,0.603314412545191,0.8974614231514596,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,23.63566745119805,3.498807965857192,0.559548217376325,43.88594827020135,18.20644583441874,31.808465861288425,1517213746923675.5,30.3962666930851,845.249810010501,1318.67001394166,0.196914903794,0.0233489772347007,0.465916732967316,43.8855634534531,19.9544814440472,19.91526531850501,17.76538768033328,0.857640514914921,837958440812569.9,26.809967995305488,1562460712455194.8,0.0011557694234988,1.3504202857612456e-05,3.0968000000000004,35.8,2023-05-04 23:04:00,0.0019691490379365,0.5579442158011734,0.0,3,686.0654157738572,0.0019691490379365,7.078304,10.847583,0.5579442158011734,0.34006828,3.455788e-07,0.892539086329478,0.0,11144.044635122638,-0.8974772760506166,0.441060697606084,5.401833861026539,244.5275485342349,0.5295323169089671,inf,0.0,236.36964294389097,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0019291237,5.092956e-07,31160.488,0.5243658,-242.53935,0.0,0.0,1.0,-8.191855915456574e-13,5.3476464e-12,2.501957e-16,0.0,0.0,0.0,7.480000000000001e-16,5.98681884688694e-14,4.5284609824923496e-12,1106.477894653466,11.144044635122638,2.926249719224928e-13,0.0019291237,5.092956e-07,31160.488,0.5243658,-242.53935,0.0,0.0,0.0,-8.191855915456574e-13,5.3476464e-12,2.501957e-16,0.0,0.0,0.0,7.480000000000001e-16,5.98681884688694e-14,4.5284609824923496e-12,1106.477894653466,11.144044635122638,0.0
4,4,5,407463.0,BAW680,51.216156005859375,-0.469962455130883,203.719999824,3573.78,-0.3700951803263946,34610D,264.85867,6.256384,10.67458,204.8620219130215,68419.03622045944,0.4061589188784248,1.294733278939512,78.57086970919792,111.0070987112646,2745.30006527785,0.001597424998791,65141.597694892014,0.5536667997043129,0.6547572475766493,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,18.941104350370065,2.810908658961518,0.6279305088726904,55.50389129850734,20.65197182266954,36.28235539,1450000000000000.0,36.8540798419303,887.640320958762,1523.33464523151,0.159742499879,0.0272159922036838,0.647366639469756,55.5035493556323,23.7862589989327,23.74832283435774,11.995983225455111,1.0,894548953725636.0,28.259489469740192,1514969855273335.8,0.0028501111285773,2.144126795939272e-05,3.0968000000000004,35.8,2023-05-04 23:05:00,0.001597424998791,0.553667016267178,0.0,4,651.4159769489202,0.001597424998791,6.256384,10.67458,0.553667016267178,0.27891037,2.9519649e-08,0.8568142109108132,0.0,12591.815562360232,-0.88754484275893,0.4607213388720196,5.182236802408671,244.03226381858985,0.5106842850099483,inf,0.0,235.7909260675613,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0015648445,3.6343448e-07,35112.63,0.52326703,-242.69872,0.0,0.0,1.0000000000000002,-7.993745797076081e-13,4.8516135e-12,2.3895226e-16,0.0,0.0,0.0,7.480000000000002e-16,5.3666058020676615e-14,4.052238905512814e-12,1107.785826546512,12.591815562360232,8.971982072679771e-13,0.0015648445,3.6343448e-07,35112.63,0.52326703,-242.69872,0.0,0.0,0.0,-7.993745797076081e-13,4.8516135e-12,2.3895226e-16,0.0,0.0,0.0,7.480000000000002e-16,5.3666058020676615e-14,4.052238905512814e-12,1107.785826546512,12.591815562360232,0.0
5,5,6,407463.0,BAW680,51.11584679555085,-0.3870391845703125,211.436666484,4411.9800000000005,-0.3724702415977345,34610D,258.63763,4.2012696,9.434987,225.1682373644481,68340.46535075024,0.4358298415045316,0.870122938042326,69.02533850415037,72.8326906289034,1469.0327850764097,0.0010083623989305,58401.6359568902,0.5476855211301209,0.575211154201253,0.9121703567475428,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,20.67128624126108,3.079848788405944,0.6984229073340797,36.416301842345206,18.43688611528165,33.04238677498312,1498675862274389.0,28.5713594567131,841.81686513059,1323.82000835808,0.100836239893,0.0229156298504788,0.435061469021163,36.4163453144517,18.9853594188716,18.96623458107075,16.339424744328117,0.8431203648236807,757741104575850.8,27.831302235500857,1434802748243878.2,0.0013169349009539,1.1889126398708583e-05,3.0968000000000004,35.8,2023-05-04 23:06:00,0.0010083623989305,0.5476864493653721,0.0,5,584.016359568902,0.0010083623989305,4.2012696,9.434987,0.5476864493653721,0.23674645,2.102856e-08,0.7866394990848093,0.0,13209.052642457104,-0.8883960114481767,0.4590779093388955,4.887914189617063,243.3384003675908,0.475254819949031,inf,0.0,234.9326051225433,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0009882837,4.6843988e-07,43383.59,0.5167676,-242.59477,0.0,0.0,1.0,-7.57520280698321e-13,3.9299987e-12,2.4704642000000004e-16,0.0,0.0,0.0,7.48e-16,4.2237268217614486e-14,3.172478600360378e-12,1109.2316548585534,13.209052642457104,2.1811969243151019e-13,0.0009882837,4.6843988e-07,43383.59,0.5167676,-242.59477,0.0,0.0,0.0,-7.57520280698321e-13,3.9299987e-12,2.4704642000000004e-16,0.0,0.0,0.0,7.48e-16,4.2237268217614486e-14,3.172478600360378e-12,1109.2316548585534,13.209052642457104,0.0
6,6,7,407463.0,BAW680,51.010345458984375,-0.3004166886613006,233.557777576,4861.56,-0.3749181230954166,34610D,255.29674,4.1691537,9.662703,243.18708296248727,68271.4400122461,0.4479134431037291,1.02108722184969,74.54921142036572,81.330292910981,1962.1088815254493,0.0006797835161304,55026.440867802725,0.4748812628326972,0.6212434285030477,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,19.63833053004404,2.9323997661279604,0.759232966657773,40.66439545633912,20.729585065716822,36.28235538999999,1450000000000000.0,31.5813930923689,863.058905890146,1407.72992041784,0.067978351613,0.0246004586207343,0.510543610924845,40.6651464554905,20.7534184136932,20.739320165708804,14.207302797630822,0.9400919191846716,779098007335492.5,29.07338466031193,1385166293954357.8,0.0018746242050458,1.595844428473777e-05,3.0968000000000004,35.8,2023-05-04 23:07:00,0.0006797835161304,0.4748812009930042,0.0,6,550.2644086780273,0.0006797835161304,4.1691537,9.662703,0.4748812009930042,0.21829423,3.7436635e-08,0.7508766564838381,0.0,14441.476617147116,-0.8882530904374696,0.4593543809830104,4.704894890362939,242.8880134435181,0.3987371136509823,inf,0.0,234.0812571103133,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00066671165,5.034261e-07,47747.4,0.46446437,-242.10612,0.0,0.0,1.0,-7.355524347747961e-13,3.483629e-12,2.4974324e-16,0.0,0.0,0.0,7.48e-16,3.6722739553897214e-14,2.748076638410529e-12,1110.7484624532678,14.441476617147115,3.156146488429024e-13,0.00066671165,5.034261e-07,47747.4,0.46446437,-242.10612,0.0,0.0,0.0,-7.355524347747961e-13,3.483629e-12,2.4974324e-16,0.0,0.0,0.0,7.48e-16,3.6722739553897214e-14,2.748076638410529e-12,1110.7484624532678,14.441476617147115,0.0
7,7,8,407463.0,BAW680,50.89504953158104,-0.2059173583984375,245.389999788,5463.54,-0.3775200894019734,34610D,250.56657,4.9811893,10.4576645,257.8862770864108,68196.89080082573,0.4632992246757211,0.93740164651692,70.34093207218952,72.8274249358426,1534.873563183614,0.0005278195573453,50756.176244006965,0.5359997930778607,0.5861744339349126,0.9814966004453698,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,20.00797095157776,2.990635044365624,0.8126880717391646,36.41465936464223,19.89415198664905,36.28235538999999,1450000000000000.0,29.8391919326533,855.343245267521,1368.30293181206,0.0527819557345,0.0238053722273316,0.46870082325846,36.4137124679213,19.6888676548536,19.67848096773998,15.250271280588096,0.902966876553956,746724207136448.0,29.15121522709789,1327882654548841.8,0.0015828283634678,1.3783717419480744e-05,3.0968000000000004,35.8,2023-05-04 23:08:00,0.0005278195573453,0.5360004629119114,0.0,7,507.5617624400696,0.0005278195573453,4.9811893,10.4576645,0.5360004629119114,0.2592087,1.4697225e-07,0.7056806637512825,0.0,15212.01478155494,-0.8893115744758581,0.4573017860267661,4.46360188597216,242.2698734331088,0.4295170059137859,inf,0.0,233.68508135694185,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00051612314,5.2737516e-07,53663.145,0.52411294,-242.55377,0.0,0.0,1.0,-7.056235639788121e-13,2.9459636e-12,2.5158933000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,3.0124008520676053e-14,2.2403399373296267e-12,1112.3905521738052,15.21201478155494,1.994457136882312e-13,0.00051612314,5.2737516e-07,53663.145,0.52411294,-242.55377,0.0,0.0,0.0,-7.056235639788121e-13,2.9459636e-12,2.5158933000000003e-16,0.0,0.0,0.0,7.479999999999999e-16,3.0124008520676053e-14,2.2403399373296267e-12,1112.3905521738052,15.21201478155494,0.0
8,8,9,407463.0,BAW680,50.77340853416313,-0.1070404052734375,261.852221996,5935.9800000000005,-0.3802126357939449,34610D,246.73557,5.7831197,10.77305,269.9271538008863,68126.54986875353,0.47450632880011,0.976284055686488,72.39905538909213,74.2177069200282,1628.4173643353492,0.0004577763783948,47596.28928252322,0.638236013120967,0.6033254615757677,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,20.19373105403936,3.0198154450377053,0.8572113183783123,37.10883765272751,20.45199164615704,36.28235539,1450000000000000.0,30.586788908486,861.904610833766,1387.27841296943,0.0457776378395,0.0243372428177812,0.488142027843244,37.1088534600141,20.0574087828305,20.04823117616945,15.1085301495286,0.934468879915827,740138562886622.5,29.43629799675833,1282509098580961.5,0.0016629318218453,1.492877187963685e-05,3.0968000000000004,35.8,2023-05-04 23:09:00,0.0004577763783948,0.6382367093912483,0.0,8,475.96289282523225,0.0004577763783948,5.7831197,10.77305,0.6382367093912483,0.3281213,3.9550872e-07,0.6720224494866632,0.0,16064.88552763422,-0.8897878447223443,0.4563743982569195,4.274724760352694,241.7649961089224,0.4924215300348829,inf,0.0,233.58929767276248,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00044730774,5.592515e-07,58311.46,0.62989014,-242.96814,0.0,0.0,0.9999999999999998,-6.821283453029213e-13,2.5751042e-12,2.5404646e-16,0.0,0.0,0.0,7.48e-16,2.561073194916085e-14,1.892975805827399e-12,1114.1179724665778,16.06488552763422,1.843940717119902e-13,0.00044730774,5.592515e-07,58311.46,0.62989014,-242.96814,0.0,0.0,0.0,-6.821283453029213e-13,2.5751042e-12,2.5404646e-16,0.0,0.0,0.0,7.48e-16,2.561073194916085e-14,1.892975805827399e-12,1114.1179724665778,16.06488552763422,0.0
9,9,10,407463.0,BAW680,50.6448778055482,-0.0031177417652088,273.684444208,6438.900000000001,-0.3830048598817023,34610D,242.64163,6.643852,11.136968,280.16523585813377,68054.15081336444,0.4814221517715339,1.01287637972584,71.47033122362141,75.2669243141354,1695.9140932771966,0.0003868474953904,44409.53957525199,0.7664551306640582,0.5955860935301784,1.0,climb,15,GTF2035_wi,20,43245.0,1.263891304347826,3.0968000000000004,2.5659200000000006,19.44391575593081,2.9090655332788566,0.8971990255023848,37.6334210842416,20.32175154848016,36.28235539,1450000000000000.0,31.004959806366,866.801946755384,1416.60592551158,0.038684749539,0.025006370349936,0.50643818986292,37.6334621570677,20.2523670079219,20.244535460083828,14.408318169948531,0.9583782406419464,747000476116703.5,29.27130960489451,1237587165352608.5,0.0018560709368437,1.6073532267848998e-05,3.0968000000000004,35.8,2023-05-04 23:10:00,0.0003868474953904,0.766455517835678,0.0,9,444.0953957525199,0.0003868474953904,6.643852,11.136968,0.766455517835678,0.40487114,1.0467822e-06,0.6376074819000355,0.0,16696.494033359326,-0.8904087613594637,0.4551617709060216,4.04146014332842,241.11345451133147,0.5678554011338578,inf,0.0,233.47340784230556,,,,,,,,,,,,,,0.0,0 days 00:00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.00037818943,5.879522e-07,63160.84,0.74306625,-244.22118,0.0,0.0,1.0000000000000002,-6.57557320990987e-13,2.2176263e-12,2.562588e-16,0.0,0.0,0.0,7.48e-16,2.1285155579828632e-14,1.560068981949694e-12,1115.930076650247,16.696494033359325,1.7597301151336437e-13,0.00037818943,5.879522e-07,63160.84,0.74306625,-244.22118,0.0,0.0,0.0,-6.57557320990987e-13,2.2176263e-12,2.562588e-16,0.0,0.0,0.0,7.48e-16,2.1285155579828632e-14,1.560068981949694e-12,1115.930076650247,16.696494033359325,0.0
