,index,longitude,latitude,altitude,icao24,callsign,groundspeed,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,time,specific_humidity,air_pressure,rhi,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,ei_nox_p3t3,ei_nvpm_number_p3t3_meem,ei_nvpm_mass_p3t3_meem
0,1,-46.394907633463504,-23.51553706799524,3924.3,e80338,SKX5563,150.732222092,0.6241975235011388,34610D,276.75574,4.29259,-0.047525562,158.08315494478754,74161.49554958189,0.2752486430034492,1.0955009107331115,65.7300546439867,112940.67439717136,2736.5987514805847,2023-08-06 13:01:00,0.0003402400278514,0.6225043576468452,0.0415681737581389,0.5477504553665559,1.0,0.01922180384407,0.0004536061890251,9.837725206174638e-05,3.5990622958127404e-05,1454382859639129.2,207.641242620354,81.30807759461156,0.078876065572784,0.0016097156239343,0.0013146010928797,1.263450217026715,0.0298155595914718,0.0064663421537438,0.0023656656137088,9.559666483735762e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.4740176203396976,56.47033719858569,19.221803844070006,35.9906229581274,1454382859639129.2,25.5039947498741,847.342373553512,1613.00778933786,0.0340240027851,0.0232075771586861,0.663735126258269,56.4703181578367,28.5999318980976,28.59020436616778,0.03402400278514,1.0077404303860313,23.925525319418487,1051506457357690.1,26.323920277299415
1,2,-46.47906033497935,-23.552313335871304,4716.780000000001,e80338,SKX5563,159.992222084,0.625191974890304,34610D,270.70398,4.422705,2.2362144,168.0745975894355,74095.76549493789,0.2677112472770247,1.06622502716431,63.9735016298586,112915.46458465044,3099.412106130847,2023-08-06 13:02:00,0.0005347652509176,0.5609564736871223,0.0967021868611814,0.5331125135821551,1.0,0.0188353434282363,0.0004689320111019,0.0001017010873576,3.628235539e-05,1450000000000000.0,202.0922916487233,79.1352215161351,0.0767682019558303,0.0015666979990985,0.0012794700325971,1.2049628735052242,0.029999222776523,0.0065061746778306,0.0023211093216772,9.276157736329498e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5095795409243177,56.45773229232521,18.835343428236342,36.28235538999999,1450000000000000.0,25.7416967928359,865.518039392512,1664.60925279865,0.0534765250918,0.0244646223383166,0.693640725599408,56.4568689630035,28.3528074133817,28.337653421039583,0.053476525091760006,1.075610507608575,25.794323014954504,992207426968522.1,24.839399723418865
2,3,-46.56394526643573,-23.588763738082665,5615.9400000000005,e80338,SKX5563,159.47777764,0.6261765505895402,34610D,264.22025,3.9413521,-2.424166,174.60359772235492,74031.79199330804,0.2922645907131092,1.0305416495229556,61.83249897137733,88226.46332469185,1796.570802304431,2023-08-06 13:03:00,0.0008548548865481,0.4971884686406126,0.2391890948725593,0.5152708247614778,1.0,0.0183221421439871,0.0004895780862721,0.0001061787690785,3.628235539e-05,1450000000000000.0,195.32886425058095,76.48680122759377,0.0741989987656528,0.0015142652809316,0.0012366499794275,1.1329038352715164,0.0302718365158322,0.0065652986298321,0.0022434287023313,8.965712350849714e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5358304138556048,44.113231662345925,18.322142143987172,36.28235539,1450000000000000.0,21.186431403046,819.858292979425,1556.52163769929,0.0854854886548,0.022088242160972,0.535195047291232,44.1131583479992,24.229861452573,24.209166128608704,0.08548548865481,0.8910609037011716,20.25234228008777,1076515669161217.2,20.051591017743927
3,4,-46.65137093022184,-23.626355833926453,6137.910000000001,,,172.68185170266668,0.627121519151856,34610D,260.221,5.3827786,-5.3499656,185.4759226329771,73969.95949433667,0.3015153630856361,1.008361260287496,60.50167561724977,81217.67033610881,1674.8811284775277,2023-08-06 13:04:00,0.0008017577023123,0.4629524664715891,0.2986997662161216,0.504180630143748,1.0,0.0181359942767173,0.0005006889414146,0.0001085884703203,3.628235539e-05,1450000000000000.0,191.124793274892,74.84057273853797,0.0726020107406997,0.0014816736885857,0.0012100335123449,1.0972580427262486,0.0302925199186136,0.0065697844070947,0.0021951432964355,8.772742964501216e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.5735530019279313,40.608835168054405,18.1359942767173,36.28235538999999,1450000000000000.0,20.2109987129339,813.242939476828,1541.26135586717,0.0801757702312,0.0217620612507057,0.505822537423002,40.6093844254469,23.2433192607892,23.224698679738836,0.08017577023123,0.8635833514949003,19.543413701811385,1070531022816022.6,18.358602413041588
4,5,-46.75574200708161,-23.62904189804854,6625.59,,,185.88592576533333,0.6282811055242865,34610D,256.20474,5.0131516,-6.2197466,194.2222310252703,73909.45781871941,0.3032308774550368,0.992435266951466,59.54611601708797,79396.47911102818,1839.6010215065032,2023-08-06 13:05:00,0.0006349815336867,0.4327152378881695,0.3202748175834963,0.496217633475733,1.0,0.0180344609750553,0.0005095616621261,0.0001105127692012,3.628235539e-05,1450000000000000.0,188.1061804979809,73.65854551313782,0.0714553392205055,0.0014582722289899,0.0011909223203417,1.0738821055262922,0.0303424178508257,0.006580606176227,0.0021604733434261,8.634186822477755e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6052886929861491,39.69823955551409,18.034460975055367,36.28235539,1450000000000000.0,20.0483025104959,816.620305284754,1553.07501591319,0.0634981533687,0.0220586628463448,0.506405719287052,39.6988777328517,22.9572265016493,22.942658337271446,0.06349815336867,0.87755294486671,19.781806708532358,1043587639252836.2,18.67362231944156
5,6,-46.86345418294269,-23.59291076660156,7162.8,e80338,SKX5563,199.089999828,0.6298083091740656,34610D,251.76047,3.3701034,-5.6031094,199.9909165944094,73849.91170270233,0.3098381180117884,0.977936847211644,58.67621083269864,72414.77621167438,1696.0676225832158,2023-08-06 13:06:00,0.0003566710582769,0.4012788685142464,0.2548826869156221,0.488968423605822,1.0,0.0179569908757657,0.0005194323157139,0.0001126534978762,3.628235539e-05,1450000000000000.0,185.35815002049495,72.58247280004822,0.0704114529992383,0.0014369684285558,0.0011735242166539,1.0536481825472794,0.0304783200701511,0.0066100803924299,0.0021289111343705,8.508050570741302e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6287438037547894,36.20738810583719,17.956990875765793,36.28235539,1450000000000000.0,18.7331188961016,804.303131156803,1526.50950299719,0.0356671058277,0.0215106852746259,0.465953906247796,36.2079812272572,21.6615091662113,21.653785887483107,0.03566710582769,0.8267206813465034,18.618006239189143,1032094283465871.6,16.8034535633348
6,7,-46.975962320963504,-23.55821228027344,7658.1,e80338,SKX5563,206.292222044,0.6312778966063217,34610D,249.1944,0.7512459,0.06570715,203.04788955648485,73791.23549186962,0.2904296112185453,0.944437267890164,56.66623607340985,78170.79168520505,1989.818849635702,2023-08-06 13:07:00,9.701373047958318e-05,0.3739586563801814,0.0830924942133276,0.472218633945082,1.0,0.0177051609480636,0.0005396118835073,0.0001170300043599,3.628235539e-05,1450000000000000.0,179.0086397559017,70.09613402280799,0.0679994832880918,0.0013877445568998,0.0011333247214681,1.0032848300006896,0.0305777743788447,0.0066316498547338,0.002055984515829,8.216604230644429e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6416327698161168,39.08539584260253,17.70516094806361,36.28235539,1450000000000000.2,19.7380542624749,838.882201719485,1619.84757270982,0.00970137304796,0.0236757033953236,0.522648256859771,39.0845589450156,22.0753000716762,22.07315867220994,0.009701373047958319,0.9718451875323368,21.59048525414202,875859702670602.5,20.39686861001521
7,8,-47.09089799360794,-23.52314758300781,8237.220000000001,e80338,SKX5563,207.321110932,0.6327278065253386,34610D,246.14526,0.010657249,3.5791883,206.9774173812759,73734.56925579622,0.2887649588373794,0.906356856141939,54.38141136851634,73754.11717890309,1760.3132256493636,2023-08-06 13:08:00,5.376623528667144e-05,0.3439455476608665,0.0575075746611004,0.4531784280709695,1.0,0.0173280073941624,0.0005642839994554,0.0001223808461876,3.628235539e-05,1450000000000000.0,171.7908785131431,67.26980586285471,0.0652576936422196,0.0013317896661677,0.0010876282273703,0.942321498298642,0.0306865603030579,0.0066552431401563,0.0019730856938822,7.885304648434869e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.658088718833534,36.87705858945154,17.32800739416247,36.28235539,1450000000000000.0,18.7427890187942,840.1555314378,1627.89997220151,0.00537662352867,0.0239138819008407,0.499856776155138,36.8776887647131,20.9023686839218,20.90124490267058,0.005376623528667144,0.977294180916749,21.373255120052203,822388785754533.1,19.425363268862895
8,9,-47.207303133877815,-23.48748779296875,8747.76,e80338,SKX5563,210.407777596,0.6341682629673775,34610D,243.48206,0.34884724,3.2885988,211.29181976035335,73680.1878444277,0.2854772761672139,0.8724109600110348,52.34465760066209,70613.40127904096,1554.0755929107088,2023-08-06 13:09:00,4.434346839523103e-05,0.319132970959831,0.0578444929662611,0.4362054800055174,1.0,0.0169839104112781,0.0005875909661276,0.0001274356170231,3.628235539e-05,1450000000000000.0,165.35677336049153,64.75034145201901,0.0628135891207945,0.001281909982057,0.0010468931520132,0.889016975198674,0.0307572479311937,0.0066705737392068,0.001899187469835,7.589975352096003e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6754705560026029,35.30670063952048,16.983910411278135,36.28235539,1450000000000000.0,18.0475559386398,845.523337225127,1647.3011788669,0.00443434683952,0.0244270621037335,0.488394467928351,35.3066948917689,19.9939913303657,19.993104766756353,0.0044343468395231025,1.0002646056193065,21.54740633366228,764104799724419.0,19.12896843448028
9,10,-47.32590553977269,-23.451004028320312,9197.34,e80338,SKX5563,214.008888704,0.6355959325766289,34610D,240.81728,1.2301964,1.7615767,216.53841372747763,73627.84318682704,0.2924760741486895,0.8460681397362647,50.764088384175885,65408.44583774545,1344.5634996277072,2023-08-06 13:10:00,4.421297511103392e-05,0.2985023293677357,0.0713496469056562,0.4230340698681323,1.0,0.0167156162679576,0.0006066076163847,0.0001315599121518,3.628235539e-05,1450000000000000.0,160.36375520561162,62.79517733122557,0.060916906061011,0.0012432021645104,0.0010152817676835,0.8485530216225681,0.0307938826526714,0.0066785190082887,0.001841840695804,7.360792815705504e+16,climb,0,GTF,0,43031,1.237,3.16,3.16,0,0.6960626832383561,32.70422291887272,16.715616267957603,36.28235539,1450000000000000.2,17.0016251349028,835.763281891992,1623.69452170566,0.0044212975111,0.0238947347371555,0.453702904839564,32.7046330755827,18.9875681747607,18.986728714996584,0.004421297511103392,0.9585667303344064,20.437319379616874,765894900519487.0,17.222638617528144
